mes,V1013,cor,d0051,d0031,d0041,d0053,f001,f002a1,f002a2,f002a3,f002a4,f002a5,f0021,f0022
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,1,2,2,1200,3,1,1,1,2,1,400,2
8,8,4,1,2,2,1200,3,1,1,1,2,1,400,2
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,1,2,2,2,,1,1,1,1,2,1,,
8,8,1,2,1,2,,1,1,1,1,2,1,,
8,8,1,2,1,2,,1,1,1,1,2,1,,
8,8,1,2,1,2,,1,1,1,1,2,1,,
8,8,1,2,1,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,1,,1,1,1,1,2,1,,
8,8,4,2,2,1,,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,1,600,1,1,1,1,2,1,,
8,8,4,1,2,1,600,1,1,1,1,2,1,,
8,8,4,2,2,2,,3,1,1,1,2,1,800,3
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,5,1,1,1,2,1,,
8,8,1,2,1,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,3,1,1,1,2,1,300,1
8,8,4,1,2,2,1800,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,5,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,1200,1,1,1,1,1,1,,
8,8,4,1,2,2,1200,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,1,2,2,1200,1,1,1,1,2,1,,
8,8,4,1,2,2,1200,1,1,1,1,2,1,,
8,8,4,1,2,2,1200,1,1,1,1,2,1,,
8,8,1,1,2,2,1200,1,1,1,1,2,1,,
8,8,1,1,1,2,1200,1,1,1,1,1,1,,
8,8,1,1,1,2,1200,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,1,2,2,1200,1,1,1,1,1,1,,
8,8,4,1,2,2,1200,1,1,1,1,1,1,,
8,8,4,1,2,2,1200,1,1,1,1,1,1,,
8,8,4,2,1,2,,1,1,1,1,2,1,,
8,8,1,2,1,2,,1,1,1,1,2,1,,
8,8,1,2,1,2,,1,1,1,1,2,1,,
8,8,1,2,1,2,,1,1,1,1,2,1,,
8,8,1,2,1,2,,1,1,1,1,2,1,,
8,8,1,2,1,2,,1,1,1,1,2,1,,
8,8,1,2,1,2,,1,1,1,1,2,1,,
8,8,4,1,2,2,1200,1,1,1,1,2,1,,
8,8,4,1,1,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,5,1,1,1,2,1,,
8,8,4,1,2,2,600,5,1,1,1,2,1,,
8,8,4,1,2,2,600,5,1,1,1,2,1,,
8,8,4,1,2,2,1200,1,1,1,1,1,1,,
8,8,4,1,2,2,1200,1,1,1,1,1,1,,
8,8,4,1,2,2,1200,1,1,1,1,1,1,,
8,8,4,1,2,2,1200,1,1,1,1,1,1,,
8,8,1,1,2,2,1200,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,2,2,2,2,,1,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,1,2,2,1200,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,1,1,2,1200,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,1,1,2,600,1,1,1,1,1,1,,
8,8,4,2,2,2,,5,1,1,1,2,1,,
8,8,2,1,1,2,1800,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,1,2,1200,1,1,1,1,2,1,,
8,8,2,1,1,2,1200,1,1,1,1,2,1,,
8,8,4,1,1,2,1200,1,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,1,2,2,1200,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,2,1,2,1,,
8,8,4,1,2,2,1200,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,5,1,2,2,600,1,1,1,1,2,1,,
8,8,5,1,2,2,600,1,1,1,1,2,1,,
8,8,5,1,2,2,600,1,1,1,1,2,1,,
8,8,5,1,2,2,600,1,1,1,1,2,1,,
8,8,5,1,2,2,600,1,1,1,1,2,1,,
8,8,5,1,2,2,600,1,1,1,1,2,1,,
8,8,5,1,2,2,600,1,1,1,1,2,1,,
8,8,5,1,2,2,600,1,1,1,1,2,1,,
8,8,5,1,2,2,600,1,1,1,1,2,1,,
8,8,5,1,2,2,600,1,1,1,1,2,1,,
8,8,5,1,2,2,600,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,1,2,2,1200,3,1,1,2,2,1,400,2
8,8,4,1,2,2,1200,3,1,1,2,2,1,400,2
8,8,1,1,2,2,600,2,1,1,1,2,1,,
8,8,5,1,2,2,600,2,1,1,1,2,1,,
8,8,5,2,2,2,,1,1,1,1,1,1,,
8,8,5,2,2,2,,1,1,1,1,2,1,,
8,8,4,1,2,2,1200,1,1,1,1,2,1,,
8,8,4,1,2,2,1200,1,1,1,1,1,1,,
8,8,5,1,2,2,1200,1,1,1,1,1,1,,
8,8,5,1,2,2,1200,1,1,1,1,1,1,,
8,8,4,2,2,2,,3,1,1,1,2,1,500,2
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,1,2,1,1800,1,1,1,1,2,1,,
8,8,5,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,1,1200,1,1,1,1,1,1,,
8,8,4,1,1,2,1200,1,1,1,1,2,1,,
8,8,4,1,1,2,1200,1,1,1,1,2,1,,
8,8,5,2,2,2,,1,1,1,1,1,1,,
8,8,4,1,2,2,1200,1,1,1,1,2,1,,
8,8,4,1,2,2,1200,1,1,1,1,2,1,,
8,8,1,1,2,2,1800,1,1,1,1,2,1,,
8,8,1,1,2,2,1800,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,1,2,2,1200,1,1,2,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,1,,6,1,2,1,2,1,,
8,8,4,1,2,2,1200,1,1,2,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,1,1,2,2,1600,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,1,2,2,2400,1,1,1,1,2,1,,
8,8,4,1,2,2,2400,1,1,1,1,2,1,,
8,8,4,1,2,2,2400,1,1,1,1,2,1,,
8,8,4,1,2,2,2400,1,1,1,1,2,1,,
8,8,4,1,2,2,2400,1,1,1,1,2,1,,
8,8,4,1,2,2,2400,1,1,1,1,2,1,,
8,8,1,1,2,2,1200,1,1,1,1,2,1,,
8,8,4,1,2,2,1200,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,1,1,2,2,600,1,1,3,1,2,1,,
8,8,1,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,1,2,2,2,,1,1,1,1,2,1,,
8,8,4,1,2,2,1200,6,1,1,1,2,1,,
8,8,4,1,2,2,1600,1,1,1,1,2,1,,
8,8,4,1,2,2,1600,1,1,1,1,2,1,,
8,8,4,1,2,2,1600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,3,1,1,1,2,1,400,2
8,8,4,1,2,2,600,3,1,1,1,2,1,400,2
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,1,2,2,1800,1,1,1,1,1,1,,
8,8,4,1,2,2,1800,1,1,1,1,1,1,,
8,8,4,1,2,2,1800,1,1,1,1,1,1,,
8,8,4,1,2,2,600,3,1,1,1,2,1,300,1
8,8,4,1,2,2,600,3,1,1,1,2,1,300,1
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,1,2,2,2,,1,1,1,1,2,1,,
8,8,1,2,2,2,,1,1,1,1,2,1,,
8,8,2,1,2,2,1600,1,1,1,1,1,1,,
8,8,2,1,2,2,1600,1,1,1,1,1,1,,
8,8,4,1,2,2,1600,1,1,1,1,1,1,,
8,8,4,1,2,2,1600,1,1,1,1,1,1,,
8,8,1,2,2,2,,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,1,2,2,1200,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,1,1,2,1200,1,1,1,1,2,1,,
8,8,4,1,1,2,1200,1,1,1,1,2,1,,
8,8,4,1,1,2,1200,1,1,1,1,2,1,,
8,8,5,1,1,2,1200,1,1,1,1,2,1,,
8,8,4,1,1,2,1200,1,1,1,1,2,1,,
8,8,1,1,1,2,1200,1,1,1,1,2,1,,
8,8,4,1,1,2,1200,1,1,1,1,2,1,,
8,8,4,1,1,2,1200,1,1,1,1,2,1,,
8,8,4,1,1,2,1200,1,1,1,1,2,1,,
8,8,2,2,2,2,,5,1,1,1,1,1,,
8,8,4,2,2,2,,5,1,1,1,1,1,,
8,8,2,1,2,2,600,1,1,1,1,2,1,,
8,8,2,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,1,2,2,1200,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,1,1,2,1800,1,1,1,1,1,1,,
8,8,4,1,1,2,1800,1,1,1,1,1,1,,
8,8,2,1,1,2,1800,1,1,1,1,1,1,,
8,8,4,1,1,2,1600,1,1,1,1,2,1,,
8,8,4,1,1,2,1600,1,1,1,1,2,1,,
8,8,4,1,2,2,1200,1,1,1,1,1,1,,
8,8,4,1,2,2,1200,1,1,1,1,1,1,,
8,8,4,1,1,2,600,1,1,1,1,2,1,,
8,8,2,1,1,2,600,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,1,2,2,2,,4,1,1,1,2,1,,
8,8,1,2,2,2,,4,1,1,1,2,1,,
8,8,1,2,2,2,,4,1,1,1,2,1,,
8,8,1,2,2,2,,4,1,1,1,2,1,,
8,8,4,2,2,2,,4,1,1,1,1,1,,
8,8,2,2,2,1,,5,1,1,1,1,1,,
8,8,2,2,2,1,,5,1,1,1,1,1,,
8,8,2,2,2,1,,5,1,1,1,1,1,,
8,8,1,2,2,2,,1,1,1,1,2,1,,
8,8,1,2,2,2,,1,1,1,1,2,1,,
8,8,1,2,2,2,,1,1,1,1,2,1,,
8,8,1,2,2,2,,1,1,1,1,1,1,,
8,8,1,2,2,2,,1,1,1,1,1,1,,
8,8,1,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,1,2,2,1200,3,1,1,1,1,1,850,4
8,8,4,1,2,2,600,1,1,2,1,2,1,,
8,8,4,2,2,2,,3,1,1,1,2,1,600,2
8,8,4,1,2,2,1200,1,1,1,1,1,1,,
8,8,4,2,1,2,,1,1,2,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,1,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,1,2,2,2,,1,1,1,1,2,1,,
8,8,1,2,2,2,,1,1,1,1,2,1,,
8,8,2,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,2,2,2,,3,1,1,1,1,1,900,4
8,8,4,2,2,2,,3,1,1,1,1,1,900,4
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,2,2,2,2,,3,1,1,1,1,1,400,2
8,8,2,2,2,2,,3,1,1,1,1,1,400,2
8,8,2,1,2,2,600,3,1,1,1,1,1,350,2
8,8,4,1,1,2,600,1,1,2,1,2,1,,
8,8,4,1,1,2,600,1,1,2,1,2,1,,
8,8,4,1,1,2,600,1,1,2,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,1,2,2,2,,1,1,1,1,1,1,,
8,8,2,2,2,2,,3,1,1,1,1,1,1200,4
8,8,2,2,2,2,,1,1,1,1,1,1,,
8,8,4,1,2,2,1800,3,1,1,1,2,1,450,2
8,8,1,2,2,2,,3,1,1,1,2,1,600,2
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,1,1,2,2,1200,3,1,1,1,2,1,250,1
8,8,4,1,2,2,1200,3,1,1,1,2,1,250,1
8,8,4,1,2,2,1200,3,1,1,1,2,1,250,1
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,1,1,2,600,5,1,1,1,2,1,,
8,8,4,1,1,2,600,5,1,1,1,2,1,,
8,8,4,1,1,2,600,5,1,1,1,2,1,,
8,8,4,1,1,2,600,5,1,1,1,2,1,,
8,8,4,1,1,2,600,5,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,1,1,2,2,600,1,1,1,1,1,1,,
8,8,1,1,2,2,600,1,1,1,1,1,1,,
8,8,2,1,2,2,600,1,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,2,2,2,,2,1,1,1,1,1,,
8,8,1,2,2,2,,2,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,1,2,2,2,,1,1,1,1,2,1,,
8,8,1,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,1,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,1,2,2,600,3,1,2,1,2,1,450,2
8,8,4,1,2,2,600,3,1,2,1,2,1,450,2
8,8,4,1,2,2,600,1,1,1,1,3,1,,
8,8,4,1,2,2,600,1,1,1,1,3,1,,
8,8,4,1,2,2,600,1,1,1,1,3,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,2,1,2,2,1200,1,1,1,1,1,1,,
8,8,1,1,2,2,1200,1,1,1,1,1,1,,
8,8,4,1,2,2,1200,1,1,1,1,1,1,,
8,8,1,1,2,2,1200,1,1,1,1,1,1,,
8,8,2,2,2,2,,3,1,1,1,2,1,600,2
8,8,4,2,2,2,,3,1,1,1,2,1,600,2
8,8,2,1,2,2,600,1,1,1,1,1,1,,
8,8,2,1,2,2,600,1,1,1,1,1,1,,
8,8,2,1,2,2,600,1,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,3,1,1,1,2,1,300,1
8,8,4,1,2,2,600,3,1,1,1,2,1,300,1
8,8,4,1,2,2,600,3,1,1,1,2,1,300,1
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,1,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,3,1,1,1,1,1,500,2
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,2,2,1,,1,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,2,1,2,2,600,1,1,1,1,2,1,,
8,8,1,1,2,2,600,1,1,1,1,2,1,,
8,8,1,2,2,2,,1,1,1,1,1,1,,
8,8,1,2,2,2,,1,1,1,1,1,1,,
8,8,1,2,2,2,,1,1,1,1,1,1,,
8,8,4,1,1,2,600,5,1,1,1,1,1,,
8,8,4,1,1,2,600,5,1,1,1,1,1,,
8,8,4,1,1,2,600,5,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,1,1,2,2,600,1,1,1,1,1,1,,
8,8,4,2,2,2,,5,1,1,1,1,1,,
8,8,4,2,2,2,,5,1,1,1,1,1,,
8,8,1,2,2,2,,3,1,1,1,2,1,600,2
8,8,1,1,2,2,1200,5,1,1,1,2,1,,
8,8,1,1,2,2,1200,5,1,1,1,2,1,,
8,8,4,2,2,2,,5,1,1,1,1,1,,
8,8,4,2,2,2,,3,1,1,1,1,1,800,3
8,8,5,2,2,2,,3,1,1,1,1,1,800,3
8,8,4,2,2,2,,3,1,1,1,1,1,800,3
8,8,5,2,2,2,,3,1,1,1,1,1,800,3
8,8,4,1,2,2,600,5,1,1,1,2,1,,
8,8,5,2,2,2,,1,1,1,1,2,1,,
8,8,4,1,2,2,1800,1,1,1,1,2,1,,
8,8,4,1,2,2,1800,1,1,1,1,2,1,,
8,8,2,1,2,2,1800,1,1,1,1,2,1,,
8,8,2,1,2,2,1800,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,2,1,2,2,600,1,1,1,1,2,1,,
8,8,1,2,2,2,,1,1,1,1,1,1,,
8,8,4,1,1,2,600,3,1,1,1,2,1,350,2
8,8,4,1,1,2,600,3,1,1,1,2,1,350,2
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,2,1,2,2,1200,1,1,1,1,1,1,,
8,8,2,1,2,2,1200,1,1,1,1,1,1,,
8,8,2,1,2,2,1200,1,1,1,1,1,1,,
8,8,2,1,2,2,1200,1,1,1,1,1,1,,
8,8,2,1,2,2,1200,1,1,1,1,1,1,,
8,8,1,1,2,2,1200,1,1,1,1,1,1,,
8,8,4,1,2,2,1200,1,1,1,1,1,1,,
8,8,2,1,2,2,1200,1,1,1,1,1,1,,
8,8,4,2,2,2,,3,1,1,1,2,1,700,3
8,8,1,2,2,2,,3,1,1,1,2,1,700,3
8,8,2,2,2,2,,1,1,1,1,1,1,,
8,8,2,2,2,2,,1,1,1,1,1,1,,
8,8,1,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,3,1,1,1,2,1,400,2
8,8,2,1,2,2,600,3,1,2,1,2,1,350,2
8,8,4,1,2,2,600,3,1,2,1,2,1,350,2
8,8,4,1,2,2,600,3,1,2,1,2,1,350,2
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,2,1,2,2,600,1,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,1,2,2,2,,1,1,1,1,2,1,,
8,8,1,2,2,2,,1,1,1,1,2,1,,
8,8,1,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,1,2,2,1200,1,1,1,1,2,1,,
8,8,4,1,2,2,1200,1,1,1,1,2,1,,
8,8,2,2,2,2,,1,1,1,1,2,1,,
8,8,1,2,2,2,,2,1,1,1,1,1,,
8,8,1,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,1,2,2,2,,1,1,1,1,1,1,,
8,8,4,1,2,2,1200,2,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,5,2,2,2,,1,2,2,1,2,2,,
8,8,5,2,2,2,,1,2,2,1,2,2,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,1,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,1,2,600,1,1,1,1,1,1,,
8,8,4,1,1,2,600,1,1,1,1,1,1,,
8,8,4,1,1,2,600,1,1,1,1,1,1,,
8,8,4,1,1,2,600,1,1,1,1,1,1,,
8,8,4,1,1,2,600,1,1,1,1,1,1,,
8,8,4,1,1,2,600,1,1,1,1,1,1,,
8,8,5,1,2,2,600,1,1,1,1,2,1,,
8,8,5,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,1200,2,1,1,1,2,1,,
8,8,4,1,2,2,1200,2,1,1,1,2,1,,
8,8,4,2,2,2,,2,1,1,1,1,1,,
8,8,4,2,2,2,,2,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,1,2,2,1200,6,1,1,1,2,1,,
8,8,4,1,2,2,1200,6,1,1,1,2,1,,
8,8,4,1,2,2,1200,6,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,2,2,2,2,,5,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,2,1,2,1,1200,5,1,1,1,2,1,,
8,8,2,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,1,1,2,600,1,1,2,1,2,1,,
8,8,2,1,2,2,600,5,1,1,1,2,1,,
8,8,1,2,2,2,,4,1,1,1,1,1,,
8,8,1,2,2,2,,1,1,1,1,1,1,,
8,8,1,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,4,2,2,2,,3,1,1,1,1,1,350,2
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,7,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,2,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,1,2,2,600,3,1,1,1,2,1,500,2
8,8,4,1,2,2,1200,1,1,2,1,1,1,,
8,8,2,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,1,2,2,1200,1,1,1,1,2,1,,
8,8,4,1,2,2,1200,1,1,1,1,2,1,,
8,8,4,1,2,2,1200,1,1,1,1,2,1,,
8,8,4,1,2,2,1200,1,1,1,1,2,1,,
8,8,4,2,1,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,4,1,2,2,600,1,1,1,1,1,1,,
8,8,4,1,1,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,1200,5,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,5,2,2,2,,1,1,1,1,2,1,,
8,8,4,1,1,2,1200,1,1,2,1,2,1,,
8,8,1,1,1,2,1200,1,1,2,1,2,1,,
8,8,4,1,2,2,600,1,1,1,1,2,1,,
8,8,2,2,2,2,,3,1,1,1,2,1,450,2
8,8,4,1,1,2,1200,6,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,2,1,,
8,8,4,1,1,2,1200,4,1,1,1,2,1,,
8,8,2,1,2,2,600,1,1,1,1,2,1,,
8,8,4,1,2,2,1200,3,1,1,1,1,1,350,2
8,8,4,1,2,2,1200,3,1,1,1,1,1,350,2
8,8,4,1,1,2,1200,1,1,1,1,2,1,,
8,8,4,2,2,2,,1,1,1,1,1,1,,
8,8,2,2,2,2,,2,1,1,1,2,1,,
8,8,1,2,2,2,,2,1,1,1,2,1,,
8,8,2,2,2,2,,2,1,1,1,2,1,,
